X	Y	T
696222.0100	57.8800	4.19958941
695882.4700	-16.0600	4.48161101
696725.6200	134.3200	4.07346495
697884.9100	440.7600	6.33737269
698236.7800	312.5700	5.96425693
697985.4000	442.5300	5.40940685
698084.3800	343.2700	7.12602789
697979.8500	367.4000	4.65496016
697519.3800	245.3800	4.27276682
697117.3200	188.0000	4.01868595
698680.0900	580.6700	5.21089710
697511.9100	200.6500	7.20279583
697086.6600	66.2600	7.28009678
696670.6700	138.0100	6.93844989
696072.5200	78.6800	0.98572506
696382.8300	-67.7800	1.83963324
696468.5300	-69.7100	1.14397108
696756.8600	-42.3000	2.47657542
696671.2200	-114.9400	0.95431643
697795.5200	-102.7300	3.07780619
698610.1400	183.0300	4.01133224
697702.2700	119.2500	1.99150526
698281.0300	211.8900	2.56099373
698097.9000	58.5300	3.98296477
699215.8900	148.2500	6.93347633
698757.3400	139.7400	6.76717444
698826.3700	445.5900	5.78947518
699484.2500	464.7600	5.97903371
699404.0700	524.9200	5.51870092
699788.8100	523.7900	5.59037249
698857.5800	263.8400	4.58322858
700054.6000	176.5100	7.25657059
700813.5900	199.8300	7.68635533
698883.0000	41.8200	7.51439224
700787.0800	108.1500	8.02821026
698493.5700	162.1300	3.10339595
698002.5500	143.6900	2.54557602
699751.2600	493.2500	4.17807834
699333.6500	397.9400	4.93858307
699499.5100	260.2500	3.77579003
699068.2000	412.1600	3.52762215
699961.6000	554.9700	4.81794927
700301.7500	618.5900	5.34588878
700643.8200	293.4000	5.01320576
700444.9700	391.7900	4.89219286
700062.4600	283.1000	4.32832545
696292.2400	443.9700	11.65408425
701894.2500	581.4200	14.61745398
702242.0200	177.0300	13.33205426
701896.3700	439.3500	14.07792291
701542.4100	4.3500	12.95716704
701411.8900	-18.6800	12.48962036
703494.0000	614.6300	15.39586997
703526.1600	579.2900	15.00622488
703870.1500	628.0200	15.39944202
702694.3800	623.9100	15.01528918
702693.5000	497.9000	14.47694017
703094.3700	363.2600	13.60928283
701865.4000	435.7100	11.12381663
701475.5600	315.5600	10.28468989
702261.1700	302.2100	10.68168945
703094.3700	493.3900	12.03000084
703035.2200	338.9600	11.56641249
702685.0500	483.0800	11.69917724
703891.5300	343.1700	12.08307209
703084.4600	136.8700	11.06948958
703836.7400	248.5300	11.61744716
703931.6600	202.1300	11.35210707
703839.8200	120.0100	10.94013399
703894.4900	527.0900	12.53767882
704310.5300	728.9000	16.04336252
705741.4100	612.2800	16.49449545
705696.0400	520.8100	16.13563799
705626.6000	517.2000	15.39232638
705083.0900	678.5900	15.42844328
704721.8700	747.4400	14.63175987
704670.0800	758.6500	14.96061279
704703.6400	649.7100	12.26514678
704739.0700	579.0600	11.92715552
705563.7200	712.0400	12.58173520
703880.2500	569.7300	14.01437438
702729.2100	17.1300	9.95682644
701936.0300	88.9800	9.39486455
701833.3600	198.8400	8.98390887
701560.6700	329.4600	8.31390662
702277.6100	528.0100	8.31306884
702994.0300	316.4900	9.56777148
703404.0200	175.2300	10.10008449
702065.2100	656.2100	7.26961035
701566.6900	629.1700	6.84218889
701428.0200	576.5300	6.49840863
701403.5500	277.0500	5.80650991
701371.3600	310.1100	5.89754023
701665.4200	282.8800	5.99238990
702287.0900	645.5100	7.27350528
701914.6100	556.1700	6.83481312
703127.6900	410.1500	8.09619950
703488.5100	296.3900	8.57949611
703118.7300	387.7900	8.35434796
705115.5800	673.9500	11.18625145
704809.2900	475.2400	11.17771313
704345.9000	329.5500	10.85708165
704024.8400	190.7900	10.81082006
704094.1500	662.8900	9.87889275
704297.2100	697.8200	9.69047202
705151.5700	722.3400	10.82405001
703897.4200	513.6700	9.20373976
705109.4000	583.5900	10.58955067
704843.4400	506.0400	9.28709238
704273.2900	471.7800	8.73485502
696296.5600	12.6900	0.44939996
696624.8400	-267.4500	2.69843095
696797.5100	-272.6300	3.14214891
697245.7400	-174.5500	3.42568287
696288.0800	-146.3800	2.06315923
698369.0400	-77.1500	2.99861653
698276.0600	-154.9900	3.51736217
697952.5500	-79.7700	3.79668106
698119.1600	120.7200	4.36763733
697880.4300	-253.4900	2.87293427
696326.0200	297.1500	4.90205182
696656.3200	389.4900	5.28144529
697013.4300	180.9900	4.57414210
697293.5000	46.7700	4.04565106
697596.3800	322.3300	5.38082679
697841.1700	297.2400	5.08031762
697898.4700	511.2500	7.49609186
699272.3000	34.6000	3.68857165
699647.7000	19.3500	5.00577269
699073.6500	-35.5500	4.60693479
700375.2600	155.0000	4.67281522
700479.3500	14.8600	5.60525123
699639.5700	313.8400	5.69630026
699106.3400	355.9200	5.70160505
698737.3600	393.9500	5.72527043
698800.2600	281.9800	5.24347773
698701.2200	475.7200	6.12314881
698966.8900	443.8600	6.54531236
699074.2600	136.9500	4.96481265
699492.2600	421.3300	6.46263689
698278.3000	412.3800	6.65510041
699813.4500	521.8400	7.09247423
700816.3800	238.8900	6.33460021
700748.4000	486.8000	6.84302528
700699.7100	571.4700	7.90800070
696477.9900	144.4600	10.18024392
695893.8000	223.6800	9.98048689
697116.5300	163.4800	10.54207075
697124.7300	158.8100	11.04552096
697587.9100	401.4500	8.22408888
697903.1200	486.0500	7.99300695
697650.7300	323.6000	8.67443443
697795.6400	310.7800	9.12152694
698330.1900	442.9300	8.34777245
698592.0200	318.3800	8.83359633
697847.2100	237.9500	10.55507837
698027.4800	256.4300	10.07060511
697190.5000	192.6300	9.83515127
697007.6500	407.2700	7.57882776
696694.0000	352.8100	7.82725654
697022.8800	464.2400	7.10489985
697054.2200	150.2000	13.73135691
697518.7500	28.1400	12.44745258
698269.5100	39.2400	12.33240986
698264.1400	114.9600	11.81940026
698243.2500	-24.2000	13.08582022
698711.4100	66.4000	13.66734986
698932.9100	-39.8100	14.17503434
698416.5400	-45.1500	13.99724988
698478.3300	230.0500	9.60969787
699052.1900	264.4700	9.42420247
699773.1100	333.3600	9.17145731
700494.1800	324.1600	9.26093486
700860.1600	359.9700	9.80197927
700155.0000	157.3000	9.84174565
700034.2800	161.9800	10.26801730
700345.5400	175.8900	11.55221523
701132.1900	221.5100	11.94754865
699870.7800	291.0300	12.55554401
699074.3700	196.8600	12.71016272
699657.3000	233.4300	13.01001501
699626.1600	-122.9800	14.40682895
700480.1200	373.9300	12.30065956
700282.9700	183.8400	14.04800153
698754.2400	174.4000	10.83558734
701032.0800	39.2100	5.37465465
701967.9600	275.6900	6.33450409
702033.0000	351.9000	6.49257286
702466.2900	558.0100	6.99238748
702695.7800	622.2900	7.11467111
701794.2400	151.0900	6.64327223
701841.3400	216.9400	6.45404877
701428.7600	47.7200	5.94364067
702261.7300	399.1800	6.84386460
703282.4600	615.6900	7.82851595
703982.0500	426.6800	8.63642110
702416.4900	336.4300	7.24514870
703616.8600	636.1900	8.53503731
703139.2400	632.6400	7.82461009
702800.6200	577.0800	7.98690383
701107.3600	321.7200	6.76115475
701466.6600	572.8200	7.60178471
701355.8000	485.6700	9.34935905
705079.5100	176.1700	9.56362091
704858.5100	198.2400	9.67659979
705410.8100	-26.7600	10.15233777
705543.4000	385.2100	9.96244302
705557.7100	73.9300	10.10760402
703975.0500	679.2200	9.34085817
703875.4900	685.5500	9.44922997
704614.0500	630.3600	10.19733224
704002.6400	659.4800	9.99284900
704676.3700	621.1200	10.72166155
701392.8500	380.8300	12.69872803
701527.5400	441.2100	13.14159023
702726.5100	222.6900	10.72577781
702344.3200	275.0800	9.87634769
702710.9500	518.2100	14.08089828
702151.5800	432.5300	14.11992164
701425.4700	14.5600	15.12551194
700937.2400	224.5700	14.76578014
702011.4000	-3.5300	15.20446154
702786.5900	315.7300	13.14127737
703092.8000	276.1600	12.98562831
703376.4400	77.1900	15.91216649
700985.2900	300.0400	10.62190453
704264.6500	595.2500	11.97809651
705136.7500	671.4100	12.86558111
704975.2700	632.0600	11.91133394
705046.7500	569.4500	13.35547246
705663.5800	456.7500	12.73154903
704159.8700	444.2700	11.35414997
705051.7900	277.0500	14.19407175
704590.5300	331.2400	16.51589747
705037.2500	481.3600	16.60396168
705129.6300	550.4400	16.28346611
705725.6200	461.2700	17.15216524
705724.1900	518.7400	16.66134284
705685.2900	440.4600	14.76838854
688697.5700	243.7100	13.08060026
689110.6100	23.6500	12.31303986
687885.9500	509.5700	9.23044088
692935.4400	332.0000	3.66796183
694289.1900	63.0400	4.11702885
687384.4200	142.6100	8.92407256
687167.3700	241.9700	9.63001646
688997.5400	286.4400	7.16233191
689227.2300	197.4000	6.98607969
688734.9600	250.6300	9.07995142
689266.7600	480.0200	9.30678804
688890.1900	405.7100	9.45110909
686699.6000	325.3700	12.92448126
686497.7500	506.4700	14.79512527
687128.5100	524.7100	11.15952877
687375.4500	563.3300	11.51545855
690264.2400	388.8200	11.97837665
690745.6600	428.5700	11.59410710
689394.4000	603.4900	9.86369254
690984.0400	318.4200	13.62313782
690973.7400	303.3300	13.20545990
691698.9900	167.4500	13.85303733
693444.1800	236.0400	2.63089908
694367.7200	-293.4200	4.06779446
695166.5900	-62.6100	4.09737883
695061.5800	-273.8400	3.42260944
695223.1900	469.5200	6.61798947
693952.9800	394.8300	6.63926883
695141.3700	313.5400	8.43844412
695151.5000	447.8600	7.94532468
695496.8700	440.1400	7.64812166
697964.6400	463.8300	13.64546262
696293.6900	231.8100	10.04931575
699506.2600	336.3200	13.90396132
701182.2700	18.2300	9.07538520
697164.4300	418.6300	4.87414949
697518.2700	-114.3000	3.14885295
698771.9600	268.3400	3.88109792
699895.3400	258.6400	6.84639499
700846.7600	228.5800	7.33672379
700475.5100	265.0500	6.89720485
699310.3500	203.2300	3.61514880
704284.7400	429.8900	12.27389862
705645.8800	535.8900	15.00178803
705515.0400	666.1900	12.86648497
705593.8900	710.3400	12.25669770
701520.0700	367.9500	6.16263060
703865.4100	495.5500	8.36176323
700842.2700	22.4600	6.00613667
696701.7000	428.2600	6.71163669
696604.4100	457.0400	6.27318312
696985.8100	115.0500	13.25424275
697562.8300	8.9100	13.83153769
697860.3100	-60.3300	13.59334796
697716.2500	-16.7700	12.91856717
697863.4600	166.3000	11.45533215
698590.5900	58.0100	12.09750257
700626.9900	36.0600	4.97554161
702541.5200	581.2000	6.91933319
703032.3100	631.7300	7.47575007
701121.5500	-13.4300	5.55554718
701325.2300	634.5100	7.80860108
701068.7100	304.1000	12.30729055
702589.2700	77.6000	15.42814417
695848.4700	394.2000	7.89961145
687541.1000	374.1700	16.29112461
687878.5400	420.0100	15.70637322
687780.1000	503.7400	14.70666715
687087.7100	493.5500	16.00640161
687687.7900	483.1900	14.23119308
686486.9100	395.1200	13.48021994
686562.6700	325.0500	12.82230645
687398.4800	304.7100	12.06129415
688036.2000	204.0100	11.46784962
688425.3700	132.2700	11.26727731
688551.2700	235.4800	14.89096558
689118.1600	133.0100	15.03026205
688314.4800	364.3200	13.56720070
689879.8200	75.7700	15.03257036
690840.8300	0.8700	14.61524261
690308.9600	166.1000	14.38769305
690146.1000	297.4000	13.28230367
690266.5900	237.6500	12.84769727
690668.8100	208.2700	12.19625170
688457.8900	-35.6300	12.26244816
688795.0000	-26.8800	11.38842321
688403.4700	-11.8500	11.92325007
689163.7500	156.4300	10.83836707
689589.1000	228.0100	10.68494913
689554.0800	33.6500	11.21841358
690691.1200	83.7300	11.29889539
691096.5700	68.1700	10.42710034
691474.1700	46.6700	10.06462296
690315.3700	21.6700	11.27634969
690492.5000	111.0700	10.78245514
690890.5100	72.0500	9.95694889
688698.0800	195.1200	10.67806911
687026.1800	139.7100	11.57481217
687128.5100	82.0600	11.25386931
687873.8100	-14.0800	10.43722805
687937.8000	131.9600	10.68444146
687915.0400	238.8800	11.00345355
687851.2600	274.7200	11.33577638
687243.9700	7.3600	10.83555179
686533.8600	664.8700	10.26978323
687087.3500	345.4400	9.26017192
687999.6300	340.1800	8.53513917
687906.0000	282.2900	8.29631300
687753.8300	277.6600	8.60471058
687392.5400	467.8800	8.76091558
689393.8500	40.5600	9.24429494
688467.8800	153.7200	9.28436646
689295.5300	531.7200	8.21508034
688704.0800	457.7500	8.67668963
689872.9300	21.1900	9.27406827
690602.5200	479.7000	7.12020000
690034.0300	511.3400	7.79367313
689766.0700	475.7400	7.71312903
690278.5600	436.8700	7.14528083
690517.3900	218.7300	6.65665385
690129.4800	157.3900	6.96532780
688628.3600	173.5600	7.80379126
688492.5200	301.8400	8.21841172
688984.5700	231.6900	7.71517645
688979.7700	192.8100	7.52204541
689754.5000	48.8500	6.96615013
688679.0700	157.1900	7.46256157
688794.2000	192.5500	7.47661171
689469.5400	122.1600	6.81200365
689639.5600	85.1200	6.76783546
689375.4300	10.3500	6.73727684
690672.5100	-19.2600	5.88549896
690346.2000	-39.8500	6.42214947
690301.0600	37.6000	6.12281745
690264.1600	-97.7200	5.84482146
690347.5800	22.8200	5.90067017
690696.8300	-159.9600	5.36643783
691053.5500	-132.7300	5.04436899
689264.5300	3.1400	6.78216994
690842.0200	-14.8600	5.42537520
688623.0400	100.4800	9.98067954
691164.6600	121.3600	14.07907433
690903.1800	99.2800	12.70793242
690869.9600	184.3400	13.15400013
691337.6200	153.6500	13.07050729
693461.9700	-194.0400	11.93079311
692823.5700	-122.6600	13.10875957
691097.1400	70.7500	10.80811172
691495.0500	113.9600	10.89689270
692674.2200	-67.2100	10.90354056
692962.7200	-119.4000	9.40986144
692698.3900	-39.3100	10.12681310
694220.5700	174.3000	13.90720516
693893.7400	-6.7800	12.55729394
693512.3400	-31.4000	12.93473433
693824.4800	-203.7200	11.41121475
695495.9800	321.6300	12.05676276
694691.3000	130.2800	11.27867252
694298.7700	-115.9900	10.80627024
694055.3800	-171.9400	9.58595280
693500.4700	-168.1900	8.64381836
694291.2000	-206.4200	8.49097327
693899.2500	-105.0000	9.09761366
693895.1700	-195.0800	8.27149939
695429.8400	103.2500	9.98872155
695570.1400	173.4300	10.42589187
695743.0300	115.0300	9.71692780
695290.6500	-56.9100	9.39084672
695346.1100	-193.0600	8.61419374
694695.8700	-212.2900	8.92191109
695757.3600	-263.6400	8.00404734
691160.7000	243.6800	8.33282702
692033.5000	70.7800	7.64720557
691569.8800	194.1900	8.31062360
691461.9100	197.1600	6.77691276
691995.9800	-15.1900	6.82473470
691148.2800	341.8800	6.39969158
692495.5200	-38.5800	6.96080305
693114.5600	222.1300	4.54235466
691711.5300	346.9300	5.96131721
691075.4700	-20.6700	5.77206831
691667.7000	28.4500	5.12266511
692054.7200	38.7600	4.41734199
691293.6800	-75.6900	5.19414053
691868.3300	-50.1000	4.21936646
691519.9100	-88.1100	4.70461903
691494.2200	-115.5100	4.55423224
691578.2300	-106.8400	4.41946456
691141.2900	-186.0000	4.85049795
690991.6400	-239.6800	5.00264871
690589.5300	-234.0900	5.42426933
690537.4500	-200.2700	5.55010367
690836.8300	-252.2500	5.32403078
690293.7600	-204.7800	5.69289956
691643.9100	-52.4300	4.74731645
693592.6600	331.9300	3.23790606
692314.5500	46.8000	3.95488691
692317.3800	116.5100	3.69705732
692265.2300	111.3000	3.70571613
693386.8000	284.2600	3.79779976
692019.3700	93.6300	4.71523000
693898.9600	-118.5500	7.22121113
694140.0300	59.8600	6.19223103
693786.0000	127.7100	6.13617529
694288.0200	-188.3700	7.66991197
694293.6300	86.7900	5.12560173
693864.4300	186.0700	5.58792316
693460.9500	256.8000	5.51991453
694694.0000	-70.2700	5.31289693
694516.2500	-29.6800	6.80216949
694492.8600	63.0900	6.37358869
694954.5000	-122.5000	7.16611690
695140.4000	-136.5300	4.90750113
695124.6100	-76.6600	5.80463899
695487.9500	-132.7900	5.23974364
695896.1900	-19.9800	5.08909861
694695.4100	-23.5900	4.50933249
693734.4400	75.2600	3.96940522
694196.0300	191.7700	3.41693034
694354.0000	382.0300	2.31506274
693624.1100	380.2100	2.84093728
695551.6000	-65.7300	2.67584579
695158.4800	-51.1700	3.88653775
694983.8800	343.4700	1.61002972
695251.3500	192.2600	1.87634083
687038.1400	443.4900	9.10789122
688033.4100	88.1600	8.19514269
687722.8700	153.5700	8.42050675
687931.5700	367.0500	8.20891225
687761.9700	93.0500	8.55569715
687545.6500	189.2700	9.70341808
687834.4900	25.7700	9.11097289
687737.4800	505.2900	10.69760764
688563.7600	370.1700	7.53067897
690296.5000	-69.9200	6.12231731
690007.9200	21.2400	6.24069583
690698.1000	-194.1500	6.06236597
690784.1300	-253.4600	5.76127730
689263.6100	13.4100	8.19598160
689543.1600	183.2700	8.20609826
689453.0800	359.1800	8.58033126
688478.1300	416.0000	9.94607527
689045.8400	-131.0500	8.08251932
689881.8600	-117.8300	7.31653427
690268.7300	-96.2900	6.81251423
690446.1100	44.1300	7.19918927
689938.1700	391.4400	8.43891625
690373.2900	492.4700	8.64735662
690351.1600	564.4200	9.03746606
690193.0900	187.9500	7.72377880
690423.8800	353.4400	7.90889808
690803.3800	-137.4400	6.46119052
687867.0400	572.2700	11.12819975
688012.5500	554.7000	10.72229330
687884.1400	469.6700	11.74376258
687499.7400	325.3200	12.99651087
687361.3700	348.8500	13.41238207
686479.3500	131.8200	16.82883694
687808.5500	480.9800	14.59553372
687067.7700	256.7800	16.43422031
687097.2200	223.4900	16.08006923
687583.6400	383.3400	16.18856279
687892.4200	428.8900	15.76679431
687887.2300	400.7500	15.31997392
688231.2900	402.3100	15.89429402
688494.7900	301.8200	14.43924353
687087.1700	515.8900	14.66674223
689147.5100	584.2000	10.67311006
688480.8900	423.7900	11.68724366
689868.1700	563.2200	10.44015593
690434.2500	567.2000	10.51440489
689857.2800	541.1400	11.29777707
690196.2600	532.9800	11.32401326
690691.7800	545.9400	11.03070275
689080.5800	242.5400	13.76335074
689250.2900	413.3900	13.22684175
689489.9000	531.9900	12.75338267
689285.5400	300.3800	14.50833767
689706.9700	398.9100	14.38138572
690120.4400	407.0700	13.93671315
689314.5500	279.6800	15.31897264
689060.5400	283.0900	15.03845443
689338.5000	312.6500	13.93611735
689754.6400	392.8400	13.63460785
690248.8000	405.5000	12.84332934
690537.2400	374.5900	13.21316031
690686.8100	365.7700	12.40918919
690019.7400	388.9400	14.94035295
689859.5600	467.3900	13.17852253
690704.1600	399.1200	9.93719948
691341.4800	-226.7300	4.68989639
691919.3500	-186.8800	4.62758048
691496.5400	-304.1900	4.81339948
691518.5800	-285.4000	5.18692052
692332.4900	-156.2400	4.66150885
692321.9900	-97.8500	4.41702011
692712.8300	-161.2300	3.93747974
692298.8100	-61.1100	4.01212343
693126.0500	-254.0000	3.81433748
691390.2700	65.4600	6.53146593
691905.9800	-18.0200	5.86842082
691709.0100	-176.6100	5.61709629
691393.6300	193.4600	7.20128670
690990.6200	213.1000	7.25187334
691822.6400	154.8400	6.64293160
690818.0500	417.6500	8.07100349
692686.0700	-102.0000	5.31421466
693544.0200	295.5400	5.93146741
693423.1400	225.0300	5.62241031
692644.0800	149.7600	6.01369546
692328.9800	-208.0100	5.11847082
694278.9300	-69.8500	2.00190084
694177.5300	-38.5700	1.76142397
693762.5900	27.2400	2.16934655
693841.4800	-235.2800	3.32148337
693901.7000	-242.7500	2.62841686
693493.5800	-296.9800	3.08393137
693705.8500	-237.7200	3.93778775
694541.3300	-4.9200	1.51151183
695478.8900	148.3200	0.43119368
694858.6900	177.4200	1.05884687
695155.2200	22.5900	1.15824473
695693.0500	13.6100	1.46767196
694873.5500	-240.8300	2.64635192
695915.0400	140.7300	4.35710844
695278.2700	137.1400	4.64515631
695880.8500	-183.4200	3.24550329
695200.6300	-254.0200	2.90883799
691553.1600	530.4900	11.03556984
691533.3000	547.3900	10.64985197
691945.8300	425.1500	9.32198248
692583.5800	472.4200	8.07536381
692951.5200	474.1000	8.55254278
693286.0000	435.4600	8.73925709
693120.2000	451.1900	7.39598501
692193.8600	436.9900	10.07400295
692561.9000	473.0800	10.25436216
692660.3900	466.9800	10.64710882
693085.1400	464.9000	10.69755199
693113.5800	395.1000	11.14763670
693207.9900	458.6200	9.71840094
692555.1100	402.8000	9.45220491
692139.8600	500.3500	8.56454837
691151.6000	478.4900	8.15932908
691383.5800	280.0400	12.35638283
691472.9800	383.2300	11.77454731
691774.2600	133.6000	14.51900505
692225.1700	140.3400	14.24617055
692351.1900	54.3000	13.33900255
692419.8900	323.0200	11.64224764
692274.4900	407.7700	11.30616159
693052.4300	94.1900	12.81980856
693653.7400	458.0700	7.79446084
693553.0000	462.3900	10.07005286
693897.2500	383.2800	9.01261474
693670.4600	413.4200	8.74178141
694586.9700	510.1900	7.40750183
695576.2100	300.5100	8.75975445
695356.0800	234.4900	9.17871409
694485.0900	263.8800	10.57856057
695513.1100	235.9300	9.58126467
695600.2100	283.0300	10.48416483
695701.0600	290.5800	10.90137862
695077.3900	283.6100	9.99609477
694011.2900	234.0600	12.51178358
694328.7800	296.5000	13.18896100
694323.7400	223.8600	12.75882894
693965.5300	295.6500	13.61139868
694795.0000	194.0600	12.51351838
695247.6300	175.8300	12.75657529
695049.2300	230.3800	13.11151111
695118.9300	213.0800	11.77416516
695024.9600	265.3900	11.31509265
695573.0000	122.4000	12.00038330
695540.7900	134.1600	13.73679836
696053.5500	143.5400	13.59354586
696118.3000	170.4600	13.14685594
694795.0000	243.5500	12.04836175
696693.1300	605.7500	12.62235364
696293.2700	445.2100	12.06539660
697101.0000	-150.3900	8.47269004
696609.6200	-138.9400	7.97992528
696268.4600	-58.5000	8.57695144
697461.3700	39.6000	10.51248559
698299.9000	-149.0400	9.30834183
697502.7000	-21.2400	8.07873389
697896.9100	49.6700	8.71236080
696199.1600	23.6000	6.64479256
699072.9800	243.9200	13.19053909
700317.6300	304.3800	14.11170747
700704.1600	-10.9900	12.32315537
701161.5300	396.8800	14.85823753
699364.7000	-168.4300	10.33050742
699023.5100	-207.5100	9.86882216
699005.9700	-179.6500	9.26198581
699358.4400	-124.7700	8.98442469
700333.5500	-62.9100	11.55728363
700758.4600	11.2100	11.56767275
701073.1800	-19.7900	11.97914003
700655.5400	149.4200	11.10180511
699915.7700	-91.6700	11.10767875
699508.2000	-145.2200	11.18847146
699840.4900	-111.9500	8.51417928
699750.1000	-18.1400	8.10730892
700253.4200	224.0700	10.47022047
696274.0000	-23.3800	2.65642143
696274.0000	18.4200	3.26144299
697055.5700	-1.0200	3.23535468
696793.8400	-114.0200	1.62040149
697174.1800	-94.9200	2.04658758
697249.1200	-62.6000	1.62791159
697449.8500	-43.0300	1.66600611
699562.0300	329.0600	6.45923665
700496.3200	-33.7800	8.28313857
700126.1300	396.1500	6.36738903
700863.6600	454.5300	6.59900121
700087.8100	92.4900	7.71912551
700651.6200	631.9900	6.05128030
699290.7000	420.2900	4.01486668
699445.6400	372.0000	4.62080045
699338.2800	400.2400	3.63135630
701197.4900	369.3400	6.01467212
700761.1100	549.9400	5.64510532
700002.2600	510.7400	5.27229454
699875.8900	555.5900	4.42857457
700191.2800	601.1600	4.87844976
698645.1800	177.7300	2.89357687
701839.9100	592.8100	15.18757675
702488.7400	682.7400	15.56558072
702916.4100	702.7900	15.73210249
702694.0800	367.8000	14.04520083
703095.2000	372.1200	14.01013262
702236.8500	219.4100	12.79747025
701914.7000	170.9800	12.38874041
701080.8000	371.6000	10.77026555
701477.2500	226.3000	11.47330187
701499.7000	138.9400	9.88010103
701931.0100	96.3100	9.84343058
702683.7400	441.2300	12.44908676
703537.8500	624.7300	12.92613022
703869.6600	641.0300	12.90768722
703096.1400	555.7700	12.42738092
702680.6000	-30.6400	10.25379544
703757.9000	649.9100	16.19095288
703494.0000	639.9300	15.77781614
704713.3900	763.2700	15.90182733
703536.7100	493.3000	14.50012868
703947.7100	619.6900	14.60144856
704303.9300	734.4300	15.29689328
705109.3100	735.7000	16.31888724
705142.0000	736.2000	16.82548013
704292.7700	669.5000	13.70416621
704659.5700	661.7500	13.17003681
704710.1400	727.4300	13.57905326
704716.4300	748.1700	14.22560343
705103.8500	735.6200	12.74216907
704710.5300	673.1900	12.85696464
705598.1700	567.3500	14.14506473
705597.4200	574.2900	13.64339601
705389.8000	652.2900	13.73125645
702287.4400	354.5900	8.87887023
701419.3300	341.9600	7.67773581
701899.3800	511.3800	7.66957835
701776.8300	407.3300	8.14916062
702572.8800	254.9500	9.37328973
703774.3600	368.6100	10.07880635
703119.3700	522.0200	9.26677257
702788.8000	591.6200	8.30715952
702945.5900	611.1200	8.69368634
702565.0200	604.2800	8.37400108
703500.4100	426.1300	8.85004668
703671.5000	624.2500	9.21631935
702393.9800	604.8200	7.80610466
702690.9100	633.6000	7.39805258
702497.0000	583.0700	6.92932438
702797.3300	632.1400	7.19562967
702195.1900	595.8200	6.71507062
702798.5900	584.1600	7.27467853
702301.2300	685.2900	6.95518803
703499.1900	441.8600	8.26090304
702779.3400	490.7300	7.96844305
703087.9300	564.3300	7.69399603
703213.8700	585.1900	7.61100788
704009.0900	416.3200	8.42540006
703213.2400	602.0400	7.60166550
704546.3800	693.0700	10.06312066
705644.2700	610.3600	11.86809032
703937.7800	484.7800	8.78608610
704302.9700	589.3100	9.35003599
704705.7700	545.4700	9.95976600
704324.9000	548.5000	9.04371711
704746.9200	515.3500	9.40606264
704676.7600	367.3000	9.09429343
704861.1900	447.6200	9.75324615
705093.5800	419.0300	10.19108693
705781.5400	182.1500	10.66709324
705618.3700	264.3000	10.35439223
705654.4200	256.4600	10.79069017
705489.4000	323.9800	10.78363479
705209.8000	485.4200	9.72004248
705731.7000	417.7700	10.24409968
700848.9700	253.8900	5.13029389
703848.0200	399.8900	8.26379022
696697.4600	-128.9800	0.95118246
696687.9900	-143.8500	1.66989086
696295.5300	-35.5900	1.23561861
697092.0000	-338.8700	2.58486975
697182.4500	-192.6900	1.67924874
697549.4500	-245.1100	2.13538048
698059.6300	-68.1900	2.33419444
697494.8300	-289.9600	2.40953003
697456.1700	-302.6100	3.03687110
696409.6800	-91.8100	3.67122305
697094.1700	475.9500	6.11214834
696312.8500	369.5000	7.53124560
697502.1900	451.6100	6.48052828
698579.8400	34.4900	2.86912261
699333.3300	-207.6800	4.25962131
698764.7700	-114.6400	3.56030585
699701.4900	-76.6700	4.76357497
699713.0000	-117.9200	4.33136222
700314.1400	-43.0700	4.71541416
700663.3800	-86.7600	5.21107214
701427.6400	105.6500	6.49546713
701677.0400	257.4800	6.93592434
701113.9700	-61.4200	5.88365457
699888.7500	492.9600	6.43294726
699641.9800	510.5500	7.69484104
698736.3200	483.2500	7.46639252
700381.4800	492.4400	7.01607416
700316.5500	423.8600	6.31005953
700408.5400	267.5600	6.07847964
700336.8200	569.1900	8.24809703
700783.8400	563.0700	7.48951985
699499.0600	518.7900	8.04972620
696309.0500	349.0900	8.34884805
696537.5900	235.6000	8.89430295
696962.2900	194.5500	9.05561067
696238.2900	215.3400	9.20199406
696655.5300	117.4200	9.76900603
696321.6500	244.1400	10.69301425
697135.0600	275.3800	8.51581085
696587.4700	126.9600	11.87685283
696409.3300	122.0200	12.29529020
697076.0000	96.3800	11.70898783
696633.3000	135.1900	13.01063430
696440.2900	172.9200	13.85977253
698484.9300	54.7500	12.76600884
699077.1300	497.1900	8.34266763
699097.7500	145.9900	10.30196179
699624.5400	115.3800	10.61226876
699543.0900	179.9300	11.35746792
698756.8300	166.8000	11.39645364
699897.7700	459.1300	8.45748876
700464.0100	162.1100	11.02865558
699014.9700	149.0300	12.27803092
699050.4100	171.6300	13.39428401
700484.4900	383.4500	13.25612699
700686.2900	505.4600	12.80701125
701145.3200	451.1300	13.58090433
701113.5400	279.5400	14.36468069
701928.8400	298.9200	6.23989032
703557.7400	438.7600	8.06411735
702312.7300	351.8600	7.37875591
702112.0000	480.7800	7.65265896
701348.5500	558.8000	8.49857037
701823.3100	618.2300	8.45929140
701456.3100	611.9700	8.29102867
702250.1500	628.6400	8.47154479
702026.2600	616.7500	8.04486736
702427.4800	636.3200	8.37308795
701969.6200	406.1100	9.25793082
702307.9200	512.6100	9.09804858
702741.6500	601.5400	9.07457355
703140.6100	655.6000	8.65862671
